F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,label
12.0,0.0,0.0,4.0,4.0,8.0,8.0,4.0,12.0,20.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0
8.0,0.0,0.0,4.0,0.0,12.0,12.0,4.0,4.0,20.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,24.0,0.0,0.0,0
8.0,0.0,4.0,0.0,0.0,16.0,0.0,8.0,12.0,16.0,4.0,0.0,8.0,0.0,0.0,12.0,4.0,8.0,0.0,0.0,0
20.0,0.0,4.0,8.0,4.0,12.0,0.0,4.0,16.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,4.0,0.0,0
4.0,0.0,8.0,4.0,8.0,16.0,4.0,4.0,8.0,8.0,0.0,0.0,12.0,0.0,8.0,8.0,4.0,4.0,0.0,0.0,0
12.0,0.0,0.0,4.0,0.0,12.0,0.0,8.0,16.0,12.0,4.0,0.0,4.0,12.0,0.0,4.0,4.0,4.0,4.0,0.0,0
20.0,0.0,4.0,8.0,4.0,12.0,4.0,4.0,4.0,4.0,4.0,8.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,0.0,0
0.0,0.0,16.0,0.0,4.0,4.0,4.0,12.0,4.0,8.0,8.0,8.0,4.0,4.0,8.0,8.0,0.0,0.0,4.0,4.0,0
8.0,16.0,4.0,0.0,0.0,0.0,0.0,16.0,28.0,4.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0
8.0,0.0,0.0,12.0,8.0,0.0,0.0,8.0,0.0,12.0,4.0,8.0,4.0,0.0,8.0,12.0,12.0,0.0,0.0,4.0,0
20.0,0.0,0.0,0.0,4.0,12.0,4.0,12.0,8.0,20.0,4.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,0
12.0,0.0,4.0,8.0,0.0,0.0,0.0,4.0,8.0,8.0,4.0,4.0,0.0,12.0,8.0,4.0,8.0,16.0,0.0,0.0,0
8.0,0.0,4.0,0.0,4.0,0.0,0.0,12.0,12.0,8.0,4.0,16.0,0.0,8.0,8.0,4.0,4.0,8.0,0.0,0.0,0
20.0,8.0,0.0,0.0,12.0,12.0,8.0,4.0,0.0,4.0,4.0,4.0,0.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0
16.0,0.0,0.0,0.0,12.0,12.0,8.0,4.0,0.0,4.0,4.0,4.0,0.0,8.0,8.0,12.0,4.0,4.0,0.0,0.0,0
8.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,4.0,12.0,4.0,4.0,8.0,4.0,4.0,20.0,4.0,0.0,0.0,0.0,0
0.0,0.0,4.0,0.0,4.0,12.0,4.0,20.0,0.0,8.0,0.0,12.0,4.0,0.0,12.0,4.0,8.0,4.0,0.0,4.0,0
4.0,0.0,16.0,4.0,4.0,0.0,12.0,8.0,12.0,16.0,0.0,4.0,4.0,0.0,4.0,8.0,0.0,4.0,0.0,0.0,0
12.0,0.0,8.0,4.0,0.0,24.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0
4.0,0.0,4.0,8.0,4.0,0.0,4.0,8.0,0.0,4.0,0.0,8.0,8.0,0.0,4.0,12.0,8.0,12.0,0.0,12.0,0
4.0,4.0,8.0,4.0,4.0,16.0,0.0,4.0,0.0,8.0,4.0,0.0,0.0,4.0,0.0,4.0,20.0,12.0,4.0,0.0,0
7.69,3.85,0.0,7.69,0.0,7.69,0.0,3.85,3.85,3.85,0.0,11.54,15.38,7.69,3.85,11.54,0.0,11.54,0.0,0.0,0
15.38,0.0,0.0,7.69,0.0,0.0,0.0,0.0,3.85,15.38,0.0,0.0,15.38,0.0,11.54,15.38,7.69,7.69,0.0,0.0,0
3.85,23.08,7.69,3.85,7.69,7.69,0.0,0.0,3.85,11.54,0.0,3.85,0.0,3.85,0.0,11.54,3.85,7.69,0.0,0.0,0
19.23,0.0,7.69,0.0,7.69,3.85,3.85,3.85,0.0,3.85,0.0,0.0,15.38,3.85,11.54,3.85,11.54,0.0,0.0,3.85,0
11.54,7.69,0.0,19.23,3.85,7.69,0.0,7.69,11.54,3.85,0.0,7.69,3.85,0.0,3.85,0.0,0.0,7.69,0.0,3.85,0
7.69,0.0,0.0,11.54,0.0,11.54,0.0,11.54,11.54,19.23,0.0,0.0,0.0,7.69,0.0,11.54,3.85,3.85,0.0,0.0,0
23.08,0.0,0.0,7.69,3.85,11.54,0.0,3.85,15.38,7.69,3.85,7.69,0.0,0.0,0.0,3.85,0.0,7.69,3.85,0.0,0
7.69,0.0,0.0,0.0,0.0,11.54,0.0,11.54,11.54,15.38,0.0,0.0,3.85,7.69,7.69,3.85,7.69,7.69,3.85,0.0,0
11.54,0.0,7.69,3.85,0.0,19.23,0.0,3.85,3.85,7.69,0.0,3.85,3.85,3.85,3.85,7.69,7.69,3.85,0.0,7.69,0
3.85,26.92,3.85,0.0,0.0,23.08,0.0,0.0,3.85,0.0,3.85,7.69,0.0,0.0,0.0,26.92,0.0,0.0,0.0,0.0,0
3.85,3.85,19.23,3.85,7.69,0.0,3.85,11.54,3.85,19.23,3.85,0.0,0.0,3.85,3.85,0.0,0.0,3.85,0.0,7.69,0
0.0,0.0,3.85,0.0,11.54,3.85,3.85,7.69,0.0,15.38,11.54,3.85,0.0,3.85,11.54,7.69,7.69,3.85,0.0,3.85,0
23.08,0.0,11.54,0.0,0.0,3.85,0.0,7.69,0.0,11.54,3.85,3.85,0.0,3.85,7.69,3.85,11.54,7.69,0.0,0.0,0
3.85,0.0,0.0,3.85,0.0,7.69,0.0,11.54,0.0,11.54,0.0,0.0,11.54,11.54,11.54,11.54,3.85,3.85,3.85,3.85,0
15.38,7.69,0.0,3.85,11.54,3.85,0.0,0.0,11.54,3.85,0.0,7.69,7.69,0.0,7.69,7.69,7.69,0.0,3.85,0.0,0
3.85,0.0,19.23,15.38,3.85,3.85,3.85,7.69,3.85,7.69,0.0,3.85,0.0,3.85,0.0,7.69,0.0,11.54,0.0,3.85,0
11.11,0.0,0.0,3.7,0.0,18.52,7.41,3.7,11.11,7.41,3.7,3.7,3.7,0.0,3.7,3.7,7.41,11.11,0.0,0.0,0
18.52,0.0,0.0,0.0,0.0,18.52,7.41,0.0,3.7,7.41,7.41,3.7,3.7,0.0,7.41,0.0,7.41,7.41,3.7,3.7,0
7.41,7.41,0.0,0.0,0.0,7.41,0.0,11.11,11.11,14.81,0.0,0.0,3.7,7.41,7.41,3.7,7.41,7.41,3.7,0.0,0
0.0,22.22,0.0,0.0,3.7,18.52,7.41,0.0,3.7,3.7,0.0,11.11,3.7,3.7,3.7,7.41,7.41,3.7,0.0,0.0,0
3.7,14.81,3.7,0.0,0.0,11.11,0.0,7.41,3.7,0.0,0.0,3.7,18.52,7.41,7.41,3.7,3.7,3.7,0.0,7.41,0
11.11,0.0,7.41,7.41,7.41,3.7,0.0,7.41,11.11,7.41,0.0,0.0,0.0,0.0,0.0,14.81,14.81,7.41,0.0,0.0,0
0.0,22.22,0.0,14.81,11.11,18.52,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,7.41,3.7,3.7,7.41,3.7,3.7,0
22.22,0.0,0.0,0.0,7.41,22.22,0.0,3.7,11.11,14.81,0.0,3.7,3.7,7.41,0.0,3.7,0.0,0.0,0.0,0.0,0
11.11,0.0,0.0,3.7,11.11,11.11,0.0,0.0,25.93,11.11,3.7,0.0,0.0,7.41,0.0,3.7,3.7,7.41,0.0,0.0,0
22.22,0.0,0.0,3.7,0.0,18.52,0.0,3.7,11.11,18.52,0.0,3.7,0.0,0.0,3.7,3.7,0.0,7.41,0.0,3.7,0
11.11,0.0,11.11,7.41,7.41,14.81,0.0,14.81,7.41,3.7,0.0,7.41,0.0,0.0,3.7,3.7,7.41,0.0,0.0,0.0,0
3.7,0.0,11.11,11.11,7.41,14.81,0.0,0.0,3.7,11.11,0.0,0.0,7.41,0.0,11.11,3.7,3.7,0.0,0.0,11.11,0
3.7,0.0,7.41,3.7,3.7,7.41,3.7,0.0,0.0,22.22,3.7,0.0,0.0,11.11,11.11,14.81,3.7,3.7,0.0,0.0,0
14.81,7.41,3.7,0.0,7.41,11.11,3.7,11.11,0.0,3.7,0.0,7.41,3.7,3.7,11.11,7.41,0.0,0.0,3.7,0.0,0
0.0,22.22,7.41,3.7,0.0,18.52,0.0,0.0,7.41,7.41,0.0,3.7,0.0,0.0,7.41,7.41,3.7,7.41,0.0,3.7,0
7.41,29.63,0.0,0.0,0.0,11.11,3.7,0.0,3.7,0.0,3.7,0.0,3.7,0.0,0.0,29.63,7.41,0.0,0.0,0.0,0
7.41,0.0,3.7,14.81,7.41,22.22,0.0,11.11,7.41,0.0,3.7,3.7,0.0,0.0,3.7,0.0,3.7,11.11,0.0,0.0,0
0.0,0.0,0.0,3.7,7.41,11.11,3.7,7.41,14.81,7.41,3.7,0.0,0.0,0.0,0.0,22.22,7.41,7.41,3.7,0.0,0
3.7,14.81,0.0,0.0,7.41,3.7,3.7,7.41,3.7,22.22,3.7,0.0,3.7,7.41,0.0,7.41,3.7,3.7,3.7,0.0,0
3.7,0.0,0.0,3.7,3.7,3.7,0.0,3.7,25.93,3.7,3.7,14.81,0.0,0.0,3.7,7.41,7.41,7.41,0.0,7.41,0
3.7,18.52,0.0,0.0,3.7,14.81,0.0,0.0,0.0,3.7,0.0,11.11,0.0,11.11,3.7,14.81,7.41,0.0,0.0,7.41,0
22.22,0.0,0.0,0.0,7.41,3.7,0.0,7.41,3.7,14.81,0.0,7.41,3.7,7.41,7.41,7.41,0.0,3.7,3.7,0.0,0
0.0,22.22,0.0,3.7,0.0,18.52,0.0,0.0,3.7,0.0,0.0,3.7,14.81,3.7,3.7,7.41,0.0,3.7,7.41,7.41,0
7.41,11.11,0.0,11.11,0.0,7.41,0.0,11.11,0.0,14.81,0.0,0.0,3.7,3.7,7.41,7.41,3.7,3.7,3.7,3.7,0
0.0,0.0,0.0,3.7,7.41,7.41,7.41,3.7,3.7,7.41,0.0,0.0,14.81,3.7,7.41,0.0,7.41,14.81,3.7,7.41,0
3.7,0.0,7.41,3.7,7.41,3.7,7.41,7.41,7.41,7.41,0.0,0.0,0.0,3.7,3.7,11.11,14.81,3.7,0.0,7.41,0
14.29,14.29,0.0,7.14,0.0,14.29,0.0,3.57,3.57,10.71,0.0,3.57,3.57,3.57,0.0,7.14,7.14,7.14,0.0,0.0,0
7.14,7.14,0.0,0.0,7.14,10.71,0.0,7.14,17.86,14.29,3.57,7.14,0.0,3.57,3.57,3.57,0.0,3.57,0.0,3.57,0
10.71,0.0,7.14,14.29,7.14,3.57,0.0,3.57,10.71,14.29,3.57,3.57,7.14,0.0,3.57,3.57,7.14,0.0,0.0,0.0,0
7.14,0.0,10.71,7.14,10.71,7.14,10.71,0.0,7.14,3.57,0.0,3.57,0.0,7.14,3.57,7.14,0.0,10.71,0.0,3.57,0
7.14,21.43,7.14,7.14,3.57,7.14,3.57,3.57,0.0,0.0,0.0,7.14,0.0,3.57,3.57,10.71,14.29,0.0,0.0,0.0,0
25.0,0.0,0.0,3.57,3.57,3.57,3.57,0.0,25.0,3.57,3.57,3.57,0.0,7.14,0.0,0.0,3.57,10.71,0.0,3.57,0
10.71,0.0,3.57,0.0,3.57,14.29,7.14,3.57,7.14,14.29,0.0,10.71,0.0,7.14,0.0,0.0,3.57,14.29,0.0,0.0,0
14.29,7.14,7.14,0.0,0.0,10.71,0.0,0.0,17.86,21.43,0.0,3.57,0.0,0.0,0.0,3.57,3.57,10.71,0.0,0.0,0
7.14,0.0,0.0,7.14,3.57,3.57,3.57,0.0,14.29,10.71,0.0,0.0,14.29,14.29,7.14,14.29,0.0,0.0,0.0,0.0,0
0.0,0.0,7.14,3.57,0.0,0.0,21.43,10.71,7.14,0.0,0.0,3.57,3.57,0.0,10.71,3.57,17.86,10.71,0.0,0.0,0
7.14,0.0,10.71,0.0,3.57,0.0,3.57,3.57,7.14,14.29,7.14,3.57,0.0,3.57,7.14,10.71,7.14,3.57,0.0,7.14,0
7.14,0.0,3.57,7.14,3.57,10.71,10.71,7.14,10.71,10.71,0.0,3.57,0.0,0.0,3.57,7.14,0.0,14.29,0.0,0.0,0
7.14,3.57,0.0,3.57,0.0,7.14,3.57,17.86,0.0,7.14,0.0,0.0,3.57,7.14,28.57,0.0,0.0,10.71,0.0,0.0,0
7.14,7.14,3.57,0.0,3.57,7.14,0.0,0.0,10.71,17.86,7.14,3.57,7.14,0.0,3.57,3.57,3.57,7.14,7.14,0.0,0
10.71,0.0,3.57,0.0,10.71,10.71,0.0,7.14,0.0,10.71,3.57,3.57,3.57,0.0,3.57,3.57,3.57,17.86,7.14,0.0,0
3.57,3.57,3.57,3.57,7.14,0.0,0.0,17.86,10.71,0.0,3.57,3.57,3.57,3.57,17.86,7.14,0.0,7.14,0.0,3.57,0
14.29,7.14,0.0,0.0,7.14,0.0,3.57,10.71,7.14,10.71,7.14,7.14,7.14,0.0,3.57,7.14,3.57,3.57,0.0,0.0,0
25.0,0.0,0.0,14.29,0.0,10.71,0.0,3.57,0.0,0.0,3.57,0.0,7.14,3.57,0.0,32.14,0.0,0.0,0.0,0.0,0
21.43,14.29,7.14,3.57,0.0,7.14,7.14,0.0,3.57,3.57,0.0,14.29,3.57,0.0,0.0,7.14,0.0,7.14,0.0,0.0,0
3.57,0.0,7.14,3.57,10.71,3.57,0.0,3.57,10.71,7.14,3.57,7.14,0.0,3.57,0.0,3.57,7.14,10.71,0.0,14.29,0
0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,14.29,0.0,7.14,17.86,28.57,3.57,14.29,0.0,0.0,0.0,10.71,0
17.86,0.0,3.57,7.14,3.57,14.29,0.0,0.0,3.57,10.71,3.57,10.71,0.0,7.14,3.57,7.14,3.57,0.0,3.57,0.0,0
10.71,0.0,3.57,3.57,7.14,7.14,3.57,3.57,0.0,17.86,0.0,0.0,3.57,3.57,7.14,10.71,7.14,3.57,3.57,3.57,0
6.9,13.79,6.9,3.45,0.0,3.45,0.0,3.45,3.45,6.9,0.0,10.34,13.79,3.45,3.45,10.34,3.45,3.45,3.45,0.0,0
6.9,0.0,3.45,0.0,0.0,10.34,0.0,0.0,13.79,20.69,0.0,6.9,3.45,6.9,3.45,3.45,0.0,17.24,0.0,3.45,0
6.9,20.69,3.45,0.0,0.0,3.45,3.45,3.45,3.45,6.9,0.0,10.34,0.0,3.45,6.9,10.34,13.79,0.0,0.0,3.45,0
6.9,10.34,3.45,6.9,3.45,17.24,10.34,3.45,0.0,6.9,0.0,3.45,0.0,10.34,3.45,3.45,10.34,0.0,0.0,0.0,0
0.0,0.0,10.34,10.34,6.9,3.45,0.0,3.45,10.34,13.79,0.0,3.45,6.9,3.45,0.0,6.9,6.9,13.79,0.0,0.0,0
6.9,20.69,0.0,3.45,3.45,10.34,0.0,3.45,17.24,6.9,3.45,6.9,3.45,0.0,3.45,0.0,3.45,0.0,6.9,0.0,0
6.9,6.9,3.45,6.9,3.45,3.45,0.0,6.9,10.34,3.45,6.9,3.45,3.45,6.9,13.79,0.0,6.9,3.45,0.0,3.45,0
13.79,6.9,3.45,0.0,0.0,6.9,0.0,6.9,13.79,20.69,0.0,10.34,0.0,6.9,0.0,10.34,0.0,0.0,0.0,0.0,0
0.0,20.69,0.0,3.45,3.45,13.79,0.0,3.45,17.24,0.0,0.0,3.45,10.34,0.0,0.0,3.45,10.34,3.45,0.0,6.9,0
0.0,20.69,0.0,3.45,3.45,13.79,0.0,6.9,10.34,3.45,0.0,3.45,10.34,0.0,0.0,6.9,10.34,0.0,0.0,6.9,0
0.0,20.69,3.45,3.45,3.45,13.79,0.0,3.45,13.79,3.45,0.0,0.0,10.34,0.0,0.0,6.9,10.34,0.0,0.0,6.9,0
3.45,20.69,0.0,3.45,3.45,13.79,0.0,0.0,0.0,3.45,0.0,3.45,10.34,0.0,3.45,10.34,10.34,6.9,3.45,3.45,0
0.0,20.69,3.45,3.45,0.0,17.24,0.0,0.0,0.0,3.45,0.0,3.45,10.34,0.0,3.45,3.45,17.24,10.34,3.45,0.0,0
0.0,6.9,0.0,3.45,6.9,17.24,3.45,10.34,20.69,13.79,0.0,6.9,0.0,0.0,0.0,0.0,6.9,0.0,3.45,0.0,0
31.03,0.0,0.0,0.0,0.0,6.9,0.0,3.45,20.69,3.45,0.0,3.45,0.0,0.0,0.0,6.9,6.9,13.79,3.45,0.0,0
3.45,20.69,0.0,3.45,0.0,13.79,0.0,3.45,0.0,3.45,0.0,3.45,6.9,0.0,3.45,6.9,17.24,6.9,3.45,3.45,0
6.9,0.0,6.9,0.0,6.9,13.79,10.34,0.0,3.45,10.34,0.0,10.34,3.45,0.0,3.45,6.9,6.9,3.45,3.45,3.45,0
6.9,20.69,0.0,0.0,0.0,3.45,3.45,6.9,3.45,3.45,0.0,0.0,0.0,3.45,31.03,6.9,0.0,6.9,0.0,3.45,0
3.45,0.0,13.79,0.0,10.34,3.45,3.45,0.0,6.9,10.34,0.0,3.45,0.0,6.9,6.9,10.34,13.79,0.0,3.45,3.45,0
17.24,0.0,6.9,3.45,0.0,17.24,0.0,10.34,10.34,6.9,3.45,0.0,0.0,0.0,3.45,3.45,10.34,3.45,0.0,3.45,0
10.34,20.69,0.0,3.45,0.0,6.9,0.0,13.79,6.9,0.0,0.0,3.45,6.9,0.0,3.45,10.34,0.0,6.9,3.45,3.45,0
3.45,20.69,3.45,3.45,6.9,10.34,3.45,6.9,3.45,10.34,0.0,0.0,3.45,0.0,6.9,10.34,0.0,3.45,3.45,0.0,0
0.0,0.0,3.45,0.0,10.34,10.34,0.0,6.9,0.0,17.24,3.45,3.45,0.0,0.0,3.45,17.24,3.45,13.79,6.9,0.0,0
13.79,0.0,3.45,0.0,10.34,10.34,0.0,6.9,0.0,10.34,13.79,3.45,0.0,0.0,3.45,6.9,3.45,6.9,6.9,0.0,0
0.0,0.0,3.45,0.0,6.9,10.34,0.0,6.9,0.0,13.79,6.9,3.45,0.0,0.0,3.45,10.34,6.9,17.24,10.34,0.0,0
10.34,0.0,3.45,0.0,10.34,6.9,0.0,3.45,0.0,13.79,6.9,0.0,0.0,0.0,3.45,13.79,3.45,17.24,6.9,0.0,0
6.9,0.0,3.45,0.0,6.9,10.34,0.0,3.45,0.0,17.24,6.9,0.0,0.0,0.0,3.45,13.79,3.45,17.24,6.9,0.0,0
10.34,0.0,3.45,0.0,6.9,6.9,0.0,0.0,0.0,17.24,10.34,0.0,0.0,0.0,3.45,13.79,3.45,17.24,6.9,0.0,0
10.34,0.0,3.45,0.0,6.9,6.9,0.0,0.0,0.0,17.24,6.9,0.0,0.0,0.0,3.45,13.79,6.9,17.24,6.9,0.0,0
3.45,0.0,3.45,0.0,3.45,3.45,6.9,10.34,10.34,3.45,3.45,6.9,6.9,6.9,6.9,0.0,10.34,10.34,0.0,3.45,0
0.0,0.0,10.34,0.0,6.9,0.0,6.9,17.24,6.9,13.79,3.45,6.9,10.34,0.0,3.45,3.45,3.45,6.9,0.0,0.0,0
10.34,3.45,3.45,13.79,3.45,3.45,0.0,10.34,3.45,0.0,6.9,3.45,3.45,0.0,0.0,10.34,6.9,10.34,3.45,3.45,0
3.45,0.0,6.9,6.9,0.0,3.45,6.9,10.34,6.9,13.79,6.9,3.45,0.0,3.45,3.45,10.34,0.0,6.9,3.45,3.45,0
0.0,0.0,6.9,3.45,0.0,13.79,3.45,3.45,6.9,13.79,3.45,6.9,0.0,3.45,6.9,3.45,6.9,13.79,0.0,3.45,0
0.0,6.9,6.9,0.0,10.34,0.0,0.0,6.9,10.34,17.24,3.45,10.34,0.0,3.45,3.45,3.45,6.9,6.9,0.0,3.45,0
3.45,0.0,3.45,6.9,0.0,10.34,0.0,6.9,6.9,10.34,6.9,10.34,3.45,3.45,0.0,3.45,10.34,6.9,0.0,6.9,0
6.9,20.69,6.9,10.34,3.45,6.9,0.0,10.34,3.45,6.9,3.45,0.0,3.45,3.45,6.9,6.9,0.0,0.0,0.0,0.0,0
0.0,27.59,10.34,0.0,3.45,3.45,0.0,0.0,0.0,3.45,0.0,10.34,0.0,6.9,0.0,27.59,6.9,0.0,0.0,0.0,0
10.34,6.9,3.45,3.45,0.0,10.34,0.0,6.9,0.0,17.24,0.0,3.45,6.9,3.45,10.34,3.45,10.34,3.45,0.0,0.0,0
0.0,20.69,3.45,3.45,0.0,17.24,0.0,0.0,0.0,3.45,0.0,3.45,10.34,0.0,3.45,3.45,17.24,10.34,3.45,0.0,0
3.45,6.9,3.45,0.0,3.45,24.14,0.0,3.45,17.24,13.79,3.45,3.45,0.0,0.0,3.45,10.34,0.0,0.0,0.0,3.45,0
6.67,0.0,6.67,10.0,3.33,3.33,0.0,0.0,3.33,16.67,10.0,0.0,6.67,3.33,3.33,3.33,13.33,10.0,0.0,0.0,0
10.0,0.0,3.33,20.0,3.33,3.33,3.33,3.33,13.33,13.33,0.0,10.0,3.33,0.0,0.0,3.33,6.67,0.0,0.0,3.33,0
10.0,0.0,0.0,33.33,0.0,0.0,3.33,3.33,0.0,13.33,0.0,3.33,3.33,10.0,13.33,0.0,0.0,3.33,0.0,3.33,0
6.67,0.0,6.67,10.0,10.0,20.0,0.0,3.33,10.0,3.33,0.0,3.33,0.0,3.33,3.33,6.67,3.33,3.33,3.33,3.33,0
6.67,10.0,13.33,10.0,10.0,3.33,6.67,0.0,10.0,3.33,0.0,0.0,6.67,0.0,3.33,0.0,0.0,3.33,6.67,6.67,0
13.33,0.0,13.33,3.33,0.0,10.0,0.0,0.0,3.33,20.0,0.0,6.67,3.33,0.0,3.33,10.0,3.33,10.0,0.0,0.0,0
6.67,0.0,6.67,10.0,3.33,13.33,0.0,6.67,10.0,16.67,0.0,0.0,0.0,0.0,3.33,6.67,6.67,10.0,0.0,0.0,0
6.67,6.67,3.33,3.33,10.0,10.0,6.67,0.0,3.33,13.33,0.0,6.67,3.33,3.33,3.33,3.33,0.0,10.0,0.0,6.67,0
6.67,20.0,0.0,3.33,6.67,10.0,0.0,10.0,6.67,0.0,0.0,6.67,6.67,0.0,3.33,10.0,0.0,6.67,0.0,3.33,0
6.67,20.0,3.33,3.33,0.0,6.67,0.0,10.0,3.33,0.0,0.0,3.33,6.67,0.0,0.0,10.0,6.67,13.33,3.33,3.33,0
6.67,20.0,0.0,3.33,0.0,6.67,0.0,10.0,6.67,6.67,0.0,6.67,6.67,0.0,0.0,6.67,6.67,6.67,0.0,6.67,0
0.0,20.0,0.0,3.33,3.33,10.0,0.0,10.0,6.67,0.0,0.0,3.33,6.67,0.0,3.33,16.67,0.0,13.33,0.0,3.33,0
6.67,20.0,0.0,3.33,0.0,10.0,0.0,10.0,6.67,3.33,0.0,6.67,6.67,0.0,3.33,10.0,0.0,6.67,3.33,3.33,0
3.33,20.0,0.0,3.33,0.0,10.0,0.0,10.0,6.67,3.33,0.0,3.33,6.67,0.0,3.33,13.33,3.33,6.67,3.33,3.33,0
3.33,20.0,0.0,3.33,0.0,10.0,0.0,6.67,6.67,3.33,0.0,3.33,6.67,0.0,3.33,13.33,3.33,10.0,0.0,6.67,0
6.67,0.0,0.0,10.0,6.67,20.0,3.33,3.33,13.33,13.33,3.33,0.0,3.33,3.33,0.0,6.67,3.33,3.33,0.0,0.0,0
0.0,20.0,3.33,3.33,3.33,16.67,0.0,3.33,0.0,3.33,0.0,3.33,10.0,0.0,3.33,10.0,16.67,0.0,3.33,0.0,0
0.0,20.0,3.33,3.33,3.33,13.33,0.0,0.0,0.0,3.33,0.0,6.67,10.0,0.0,3.33,0.0,20.0,6.67,3.33,3.33,0
0.0,20.0,3.33,3.33,3.33,16.67,0.0,0.0,0.0,0.0,0.0,6.67,13.33,0.0,3.33,6.67,10.0,10.0,3.33,0.0,0
0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,0.0,3.33,0.0,10.0,6.67,6.67,13.33,13.33,0.0,0.0,0.0,3.33,23.33,0.0,0.0,3.33,6.67,0.0,0
0.0,0.0,0.0,6.67,10.0,0.0,0.0,13.33,3.33,23.33,3.33,3.33,0.0,0.0,10.0,3.33,0.0,10.0,0.0,13.33,0
13.33,0.0,3.33,3.33,6.67,6.67,0.0,13.33,3.33,20.0,6.67,0.0,0.0,3.33,3.33,3.33,6.67,3.33,0.0,3.33,0
6.67,0.0,0.0,3.33,6.67,3.33,0.0,10.0,10.0,13.33,13.33,0.0,0.0,6.67,3.33,6.67,6.67,6.67,0.0,3.33,0
10.0,3.33,6.67,3.33,6.67,6.67,3.33,3.33,10.0,16.67,3.33,0.0,3.33,0.0,3.33,6.67,3.33,6.67,0.0,3.33,0
10.0,0.0,0.0,0.0,0.0,13.33,0.0,0.0,23.33,0.0,3.33,0.0,16.67,0.0,13.33,20.0,0.0,0.0,0.0,0.0,0
10.0,0.0,3.33,16.67,0.0,3.33,0.0,10.0,0.0,6.67,6.67,6.67,6.67,0.0,3.33,13.33,3.33,6.67,0.0,3.33,0
26.67,0.0,3.33,0.0,3.33,3.33,0.0,6.67,0.0,16.67,6.67,0.0,3.33,3.33,3.33,6.67,6.67,10.0,0.0,0.0,0
0.0,3.33,3.33,0.0,3.33,3.33,0.0,3.33,3.33,30.0,6.67,0.0,3.33,0.0,3.33,10.0,3.33,10.0,10.0,3.33,0
0.0,0.0,6.67,6.67,3.33,0.0,3.33,3.33,10.0,6.67,0.0,16.67,0.0,3.33,13.33,10.0,6.67,10.0,0.0,0.0,0
3.33,20.0,6.67,6.67,0.0,10.0,0.0,6.67,10.0,3.33,0.0,3.33,6.67,3.33,13.33,3.33,0.0,0.0,0.0,3.33,0
0.0,20.0,3.33,3.33,0.0,13.33,0.0,3.33,3.33,3.33,6.67,0.0,6.67,0.0,10.0,16.67,0.0,6.67,0.0,3.33,0
0.0,20.0,3.33,3.33,0.0,6.67,0.0,13.33,10.0,0.0,0.0,3.33,6.67,0.0,0.0,10.0,6.67,10.0,0.0,6.67,0
10.0,0.0,0.0,13.33,6.67,10.0,0.0,3.33,23.33,10.0,3.33,3.33,6.67,0.0,0.0,0.0,6.67,3.33,0.0,0.0,0
3.33,0.0,0.0,0.0,0.0,20.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,3.33,0.0,0.0,0.0,3.33,0
3.23,19.35,3.23,3.23,3.23,9.68,3.23,3.23,9.68,16.13,0.0,3.23,0.0,3.23,9.68,6.45,0.0,3.23,0.0,0.0,0
6.45,0.0,0.0,0.0,0.0,3.23,0.0,3.23,0.0,0.0,0.0,0.0,6.45,0.0,64.52,9.68,6.45,0.0,0.0,0.0,0
12.9,0.0,3.23,6.45,6.45,19.35,6.45,0.0,9.68,6.45,0.0,0.0,3.23,9.68,3.23,6.45,0.0,3.23,0.0,3.23,0
6.45,0.0,6.45,6.45,0.0,12.9,0.0,6.45,6.45,16.13,0.0,3.23,19.35,0.0,3.23,6.45,3.23,3.23,0.0,0.0,0
6.45,3.23,0.0,3.23,6.45,3.23,0.0,6.45,6.45,6.45,3.23,9.68,3.23,6.45,6.45,0.0,6.45,9.68,3.23,9.68,0
3.23,19.35,6.45,16.13,3.23,9.68,6.45,0.0,3.23,0.0,0.0,12.9,3.23,0.0,9.68,0.0,3.23,3.23,0.0,0.0,0
6.45,19.35,3.23,3.23,3.23,9.68,3.23,9.68,0.0,0.0,0.0,9.68,6.45,6.45,3.23,3.23,9.68,3.23,0.0,0.0,0
